"Plot Title: PPW1302_9850212"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 9850212, SEN S/N: 9850212)","RH, % (LGR S/N: 9850212, SEN S/N: 9850212)","Coupler Detached (LGR S/N: 9850212)","Coupler Attached (LGR S/N: 9850212)","Host Connected (LGR S/N: 9850212)","End Of File (LGR S/N: 9850212)"
1670,07/19/13 10:30:00 AM,68.443,66.310,,,,
1671,07/19/13 11:00:00 AM,71.577,59.606,,,,
1672,07/19/13 11:30:00 AM,75.029,54.072,,,,
1673,07/19/13 12:00:00 PM,78.602,47.669,,,,
1674,07/19/13 12:30:00 PM,82.620,42.863,,,,
1675,07/19/13 01:00:00 PM,83.511,42.096,,,,
1676,07/19/13 01:30:00 PM,84.049,40.044,,,,
1677,07/19/13 02:00:00 PM,85.984,38.323,,,,
1678,07/19/13 02:30:00 PM,86.754,37.528,,,,
1679,07/19/13 03:00:00 PM,87.985,34.422,,,,
1680,07/19/13 03:30:00 PM,87.300,33.980,,,,
1681,07/19/13 04:00:00 PM,86.891,35.516,,,,
1682,07/19/13 04:30:00 PM,85.667,38.071,,,,
1683,07/19/13 05:00:00 PM,85.035,38.036,,,,
1684,07/19/13 05:30:00 PM,84.227,36.786,,,,
1685,07/19/13 06:00:00 PM,83.914,36.098,,,,
1686,07/19/13 06:30:00 PM,82.708,36.369,,,,
1687,07/19/13 07:00:00 PM,79.963,40.793,,,,
1688,07/19/13 07:30:00 PM,77.727,44.054,,,,
1689,07/19/13 08:00:00 PM,75.985,46.073,,,,
1690,07/19/13 08:30:00 PM,71.748,50.488,,,,
1691,07/19/13 09:00:00 PM,71.017,49.487,,,,
1692,07/19/13 09:30:00 PM,70.029,49.510,,,,
1693,07/19/13 10:00:00 PM,69.129,57.373,,,,
1694,07/19/13 10:30:00 PM,69.685,57.881,,,,
1695,07/19/13 11:00:00 PM,67.928,66.112,,,,
1696,07/19/13 11:30:00 PM,66.214,70.906,,,,
1697,07/20/13 12:00:00 AM,63.689,74.152,,,,
1698,07/20/13 12:30:00 AM,61.205,76.624,,,,
1699,07/20/13 01:00:00 AM,59.916,81.154,,,,
1700,07/20/13 01:30:00 AM,58.626,82.832,,,,
1701,07/20/13 02:00:00 AM,57.850,82.790,,,,
1702,07/20/13 02:30:00 AM,56.944,84.547,,,,
1703,07/20/13 03:00:00 AM,56.728,87.122,,,,
1704,07/20/13 03:30:00 AM,57.117,87.360,,,,
1705,07/20/13 04:00:00 AM,57.592,84.738,,,,
1706,07/20/13 04:30:00 AM,56.815,87.666,,,,
1707,07/20/13 05:00:00 AM,56.988,86.113,,,,
1708,07/20/13 05:30:00 AM,56.340,87.230,,,,
1709,07/20/13 06:00:00 AM,55.386,88.297,,,,
1710,07/20/13 06:30:00 AM,54.037,89.379,,,,
1711,07/20/13 07:00:00 AM,53.602,91.796,,,,
1712,07/20/13 07:30:00 AM,54.255,91.317,,,,
1713,07/20/13 08:00:00 AM,54.126,89.968,,,,
1714,07/20/13 08:30:00 AM,55.429,89.254,,,,
1715,07/20/13 09:00:00 AM,58.626,84.654,,,,
1716,07/20/13 09:30:00 AM,62.362,77.208,,,,
1717,07/20/13 10:00:00 AM,65.487,70.364,,,,
1718,07/20/13 10:30:00 AM,69.300,63.734,,,,
1719,07/20/13 11:00:00 AM,72.264,57.638,,,,
1720,07/20/13 11:30:00 AM,75.594,53.268,,,,
1721,07/20/13 12:00:00 PM,79.567,46.833,,,,
1722,07/20/13 12:30:00 PM,82.175,44.277,,,,
1723,07/20/13 01:00:00 PM,82.486,43.773,,,,
1724,07/20/13 01:30:00 PM,84.452,41.328,,,,
1725,07/20/13 02:00:00 PM,85.442,40.923,,,,
1726,07/20/13 02:30:00 PM,86.346,39.046,,,,
1727,07/20/13 03:00:00 PM,87.757,38.959,,,,
1728,07/20/13 03:30:00 PM,87.710,38.454,,,,
1729,07/20/13 04:00:00 PM,86.709,38.331,,,,
1730,07/20/13 04:30:00 PM,86.709,37.794,,,,
1731,07/20/13 05:00:00 PM,85.262,38.783,,,,
1732,07/20/13 05:30:00 PM,83.199,41.219,,,,
1733,07/20/13 06:00:00 PM,81.952,41.704,,,,
1734,07/20/13 06:30:00 PM,79.743,43.761,,,,
1735,07/20/13 07:00:00 PM,78.208,45.318,,,,
1736,07/20/13 07:30:00 PM,76.725,46.960,,,,
1737,07/20/13 08:00:00 PM,75.247,47.915,,,,
1738,07/20/13 08:30:00 PM,73.558,49.387,,,,
1739,07/20/13 09:00:00 PM,70.887,54.926,,,,
1740,07/20/13 09:30:00 PM,68.527,59.309,,,,
1741,07/20/13 10:00:00 PM,65.487,64.003,,,,
1742,07/20/13 10:30:00 PM,63.219,66.742,,,,
1743,07/20/13 11:00:00 PM,62.148,69.001,,,,
1744,07/20/13 11:30:00 PM,61.075,71.288,,,,
1745,07/21/13 12:00:00 AM,59.185,75.267,,,,
1746,07/21/13 12:30:00 AM,57.765,76.622,,,,
1747,07/21/13 01:00:00 AM,56.251,78.669,,,,
1748,07/21/13 01:30:00 AM,55.081,82.741,,,,
1749,07/21/13 02:00:00 AM,54.604,84.837,,,,
1750,07/21/13 02:30:00 AM,54.995,86.226,,,,
1751,07/21/13 03:00:00 AM,56.556,82.600,,,,
1752,07/21/13 03:30:00 AM,56.383,82.143,,,,
1753,07/21/13 04:00:00 AM,56.728,82.295,,,,
1754,07/21/13 04:30:00 AM,55.472,83.873,,,,
1755,07/21/13 05:00:00 AM,55.038,85.269,,,,
1756,07/21/13 05:30:00 AM,54.561,86.169,,,,
1757,07/21/13 06:00:00 AM,55.081,85.596,,,,
1758,07/21/13 06:30:00 AM,54.820,86.896,,,,
1759,07/21/13 07:00:00 AM,54.430,84.117,,,,
1760,07/21/13 07:30:00 AM,52.903,85.738,,,,
1761,07/21/13 08:00:00 AM,52.335,89.695,,,,
1762,07/21/13 08:30:00 AM,53.427,89.426,,,,
1763,07/21/13 09:00:00 AM,56.512,86.372,,,,
1764,07/21/13 09:30:00 AM,61.032,77.504,,,,
1765,07/21/13 10:00:00 AM,64.888,68.229,,,,
1766,07/21/13 10:30:00 AM,67.798,61.307,,,,
1767,07/21/13 11:00:00 AM,71.274,54.616,,,,
1768,07/21/13 11:30:00 AM,74.206,50.227,,,,
1769,07/21/13 12:00:00 PM,76.507,48.196,,,,
1770,07/21/13 12:30:00 PM,77.509,46.692,,,,
1771,07/21/13 01:00:00 PM,77.727,45.997,,,,
1772,07/21/13 01:30:00 PM,79.128,46.156,,,,
1773,07/21/13 02:00:00 PM,79.480,45.727,,,,
1774,07/21/13 02:30:00 PM,81.466,45.209,,,,
1775,07/21/13 03:00:00 PM,82.841,43.763,,,,
1776,07/21/13 03:30:00 PM,81.333,44.320,,,,
1777,07/21/13 04:00:00 PM,80.890,42.689,,,,
1778,07/21/13 04:30:00 PM,81.554,41.877,,,,
1779,07/21/13 05:00:00 PM,80.890,41.112,,,,
1780,07/21/13 05:30:00 PM,79.392,43.543,,,,
1781,07/21/13 06:00:00 PM,76.942,46.910,,,,
1782,07/21/13 06:30:00 PM,74.511,49.805,,,,
1783,07/21/13 07:00:00 PM,71.964,51.512,,,,
1784,07/21/13 07:30:00 PM,68.657,55.488,,,,
1785,07/21/13 08:00:00 PM,66.173,59.316,,,,
1786,07/21/13 08:30:00 PM,64.589,61.347,,,,
1787,07/21/13 09:00:00 PM,61.761,67.709,,,,
1788,07/21/13 09:30:00 PM,62.661,62.069,,,,
1789,07/21/13 10:00:00 PM,61.804,63.862,,,,
1790,07/21/13 10:30:00 PM,61.848,61.845,,,,
1791,07/21/13 11:00:00 PM,60.647,64.961,,,,
1792,07/21/13 11:30:00 PM,58.455,70.694,,,,
1793,07/22/13 12:00:00 AM,58.455,71.410,,,,
1794,07/22/13 12:30:00 AM,57.420,76.246,,,,
1795,07/22/13 01:00:00 AM,57.247,79.423,,,,
1796,07/22/13 01:30:00 AM,56.599,80.995,,,,
1797,07/22/13 02:00:00 AM,57.160,79.109,,,,
1798,07/22/13 02:30:00 AM,58.455,81.908,,,,
1799,07/22/13 03:00:00 AM,58.239,85.361,,,,
1800,07/22/13 03:30:00 AM,57.290,89.824,,,,
1801,07/22/13 04:00:00 AM,56.251,91.100,,,,
1802,07/22/13 04:30:00 AM,56.728,93.044,,,,
1803,07/22/13 05:00:00 AM,57.722,93.055,,,,
1804,07/22/13 05:30:00 AM,56.772,93.620,,,,
1805,07/22/13 06:00:00 AM,56.079,95.426,,,,
1806,07/22/13 06:30:00 AM,55.690,95.855,,,,
1807,07/22/13 07:00:00 AM,56.772,95.117,,,,
1808,07/22/13 07:30:00 AM,59.358,86.880,,,,
1809,07/22/13 08:00:00 AM,61.290,77.028,,,,
1810,07/22/13 08:30:00 AM,62.791,73.967,,,,
1811,07/22/13 09:00:00 AM,64.674,72.249,,,,
1812,07/22/13 09:30:00 AM,66.258,70.065,,,,
1813,07/22/13 10:00:00 AM,68.657,62.862,,,,
1814,07/22/13 10:30:00 AM,71.877,59.142,,,,
1815,07/22/13 11:00:00 AM,73.904,54.546,,,,
1816,07/22/13 11:30:00 AM,76.332,51.367,,,,
1817,07/22/13 12:00:00 PM,75.767,52.052,,,,
1818,07/22/13 12:30:00 PM,77.378,48.609,,,,
1819,07/22/13 01:00:00 PM,79.480,43.939,,,,
1820,07/22/13 01:30:00 PM,81.154,41.062,,,,
1821,07/22/13 02:00:00 PM,83.154,35.991,,,,
1822,07/22/13 02:30:00 PM,82.530,38.860,,,,
1823,07/22/13 03:00:00 PM,83.064,39.655,,,,
1824,07/22/13 03:30:00 PM,82.085,43.944,,,,
1825,07/22/13 04:00:00 PM,78.382,47.878,,,,
1826,07/22/13 04:30:00 PM,75.290,51.384,,,,
1827,07/22/13 05:00:00 PM,72.264,56.619,,,,
1828,07/22/13 05:30:00 PM,69.600,61.681,,,,
1829,07/22/13 06:00:00 PM,68.313,63.281,,,,
1830,07/22/13 06:30:00 PM,65.788,67.556,,,,
1831,07/22/13 07:00:00 PM,64.204,71.621,,,,
1832,07/22/13 07:30:00 PM,63.689,74.266,,,,
1833,07/22/13 08:00:00 PM,62.748,77.224,,,,
1834,07/22/13 08:30:00 PM,62.233,78.485,,,,
1835,07/22/13 09:00:00 PM,61.761,75.983,,,,
1836,07/22/13 09:30:00 PM,62.105,71.081,,,,
1837,07/22/13 10:00:00 PM,62.319,65.182,,,,
1838,07/22/13 10:30:00 PM,62.919,58.457,,,,
1839,07/22/13 11:00:00 PM,61.506,61.426,,,,
1840,07/22/13 11:30:00 PM,61.205,62.292,,,,
1841,07/23/13 12:00:00 AM,63.133,61.245,,,,
1842,07/23/13 12:30:00 AM,63.990,58.307,,,,
1843,07/23/13 01:00:00 AM,64.247,57.083,,,,
1844,07/23/13 01:30:00 AM,64.888,55.057,,,,
1845,07/23/13 02:00:00 AM,64.674,54.517,,,,
1846,07/23/13 02:30:00 AM,62.148,68.331,,,,
1847,07/23/13 03:00:00 AM,59.959,75.213,,,,
1848,07/23/13 03:30:00 AM,60.346,74.606,,,,
1849,07/23/13 04:00:00 AM,60.775,74.001,,,,
1850,07/23/13 04:30:00 AM,61.547,68.881,,,,
1851,07/23/13 05:00:00 AM,62.105,67.568,,,,
1852,07/23/13 05:30:00 AM,63.005,64.716,,,,
1853,07/23/13 06:00:00 AM,62.319,67.590,,,,
1854,07/23/13 06:30:00 AM,61.804,70.327,,,,
1855,07/23/13 07:00:00 AM,62.661,65.569,,,,
1856,07/23/13 07:30:00 AM,61.633,74.409,,,,
1857,07/23/13 08:00:00 AM,62.490,70.717,,,,
1858,07/23/13 08:30:00 AM,62.276,77.592,,,,
1859,07/23/13 09:00:00 AM,63.090,75.083,,,,
1860,07/23/13 09:30:00 AM,64.375,69.928,,,,
1861,07/23/13 10:00:00 AM,65.574,67.975,,,,
1862,07/23/13 10:30:00 AM,67.885,63.661,,,,
1863,07/23/13 11:00:00 AM,71.704,56.325,,,,
1864,07/23/13 11:30:00 AM,72.050,56.447,,,,
1865,07/23/13 12:00:00 PM,74.986,50.665,,,,
1866,07/23/13 12:30:00 PM,74.250,49.501,,,,
1867,07/23/13 01:00:00 PM,75.029,50.542,,,,
1868,07/23/13 01:30:00 PM,75.810,47.506,,,,
1869,07/23/13 02:00:00 PM,75.898,51.493,,,,
1870,07/23/13 02:30:00 PM,74.856,42.604,,,,
1871,07/23/13 03:00:00 PM,75.810,41.132,,,,
1872,07/23/13 03:30:00 PM,76.986,41.432,,,,
1873,07/23/13 04:00:00 PM,76.550,42.678,,,,
1874,07/23/13 04:30:00 PM,74.986,43.358,,,,
1875,07/23/13 05:00:00 PM,75.029,43.264,,,,
1876,07/23/13 05:30:00 PM,75.376,42.929,,,,
1877,07/23/13 06:00:00 PM,73.904,39.251,,,,
1878,07/23/13 06:30:00 PM,72.869,41.343,,,,
1879,07/23/13 07:00:00 PM,71.533,51.668,,,,
1880,07/23/13 07:30:00 PM,70.416,57.205,,,,
1881,07/23/13 08:00:00 PM,69.170,60.339,,,,
1882,07/23/13 08:30:00 PM,67.842,59.887,,,,
1883,07/23/13 09:00:00 PM,66.344,63.875,,,,
1884,07/23/13 09:30:00 PM,66.600,58.289,,,,
1885,07/23/13 10:00:00 PM,65.059,64.557,,,,
1886,07/23/13 10:30:00 PM,63.903,66.368,,,,
1887,07/23/13 11:00:00 PM,62.362,71.137,,,,
1888,07/23/13 11:30:00 PM,61.720,70.521,,,,
1889,07/24/13 12:00:00 AM,62.062,68.643,,,,
1890,07/24/13 12:30:00 AM,61.032,71.111,,,,
1891,07/24/13 01:00:00 AM,60.390,72.847,,,,
1892,07/24/13 01:30:00 AM,59.916,74.161,,,,
1893,07/24/13 02:00:00 AM,59.229,77.351,,,,
1894,07/24/13 02:30:00 AM,58.541,79.191,,,,
1895,07/24/13 03:00:00 AM,59.401,79.820,,,,
1896,07/24/13 03:30:00 AM,59.873,79.627,,,,
1897,07/24/13 04:00:00 AM,58.885,81.193,,,,
1898,07/24/13 04:30:00 AM,58.411,83.650,,,,
1899,07/24/13 05:00:00 AM,59.056,82.968,,,,
1900,07/24/13 05:30:00 AM,58.282,84.475,,,,
1901,07/24/13 06:00:00 AM,57.722,85.375,,,,
1902,07/24/13 06:30:00 AM,58.541,85.778,,,,
1903,07/24/13 07:00:00 AM,59.572,84.178,,,,
1904,07/24/13 07:30:00 AM,59.745,82.287,,,,
1905,07/24/13 08:00:00 AM,59.745,81.903,,,,
1906,07/24/13 08:30:00 AM,59.529,82.535,,,,
1907,07/24/13 09:00:00 AM,60.818,81.705,,,,
1908,07/24/13 09:30:00 AM,63.903,76.877,,,,
1909,07/24/13 10:00:00 AM,66.985,69.965,,,,
1910,07/24/13 10:30:00 AM,69.985,63.738,,,,
1911,07/24/13 11:00:00 AM,72.955,57.233,,,,
1912,07/24/13 11:30:00 AM,75.681,52.424,,,,
1913,07/24/13 12:00:00 PM,78.645,46.640,,,,
1914,07/24/13 12:30:00 PM,80.890,43.508,,,,
1915,07/24/13 01:00:00 PM,82.575,40.917,,,,
1916,07/24/13 01:30:00 PM,84.182,39.255,,,,
1917,07/24/13 02:00:00 PM,84.587,38.478,,,,
1918,07/24/13 02:30:00 PM,84.722,38.686,,,,
1919,07/24/13 03:00:00 PM,84.812,37.488,,,,
1920,07/24/13 03:30:00 PM,84.812,37.923,,,,
1921,07/24/13 04:00:00 PM,85.035,33.188,,,,
1922,07/24/13 04:30:00 PM,85.532,32.330,,,,
1923,07/24/13 05:00:00 PM,85.667,32.065,,,,
1924,07/24/13 05:30:00 PM,84.587,32.997,,,,
1925,07/24/13 06:00:00 PM,83.242,35.458,,,,
1926,07/24/13 06:30:00 PM,81.199,37.355,,,,
1927,07/24/13 07:00:00 PM,79.392,40.890,,,,
1928,07/24/13 07:30:00 PM,77.596,42.320,,,,
1929,07/24/13 08:00:00 PM,76.332,45.452,,,,
1930,07/24/13 08:30:00 PM,72.955,50.293,,,,
1931,07/24/13 09:00:00 PM,70.974,53.252,,,,
1932,07/24/13 09:30:00 PM,69.386,56.873,,,,
1933,07/24/13 10:00:00 PM,68.227,59.100,,,,
1934,07/24/13 10:30:00 PM,66.985,61.203,,,,
1935,07/24/13 11:00:00 PM,66.301,63.991,,,,
1936,07/24/13 11:30:00 PM,65.916,64.788,,,,
1937,07/25/13 12:00:00 AM,66.173,65.318,,,,
1938,07/25/13 12:30:00 AM,65.658,66.393,,,,
1939,07/25/13 01:00:00 AM,66.385,64.595,,,,
1940,07/25/13 01:30:00 AM,65.574,65.971,,,,
1941,07/25/13 02:00:00 AM,64.288,68.666,,,,
1942,07/25/13 02:30:00 AM,63.903,67.954,,,,
1943,07/25/13 03:00:00 AM,63.518,68.850,,,,
1944,07/25/13 03:30:00 AM,62.490,71.813,,,,
1945,07/25/13 04:00:00 AM,61.376,73.554,,,,
1946,07/25/13 04:30:00 AM,59.358,77.896,,,,
1947,07/25/13 05:00:00 AM,59.315,80.086,,,,
1948,07/25/13 05:30:00 AM,59.572,79.314,,,,
1949,07/25/13 06:00:00 AM,58.239,80.508,,,,
1950,07/25/13 06:30:00 AM,57.636,82.326,,,,
1951,07/25/13 07:00:00 AM,58.239,82.947,,,,
1952,07/25/13 07:30:00 AM,56.944,79.993,,,,
1953,07/25/13 08:00:00 AM,56.469,82.644,,,,
1954,07/25/13 08:30:00 AM,58.669,80.588,,,,
1955,07/25/13 09:00:00 AM,59.873,80.430,,,,
1956,07/25/13 09:30:00 AM,61.804,76.975,,,,
1957,07/25/13 10:00:00 AM,64.717,70.458,,,,
1958,07/25/13 10:30:00 AM,68.013,64.362,,,,
1959,07/25/13 11:00:00 AM,70.543,58.721,,,,
1960,07/25/13 11:30:00 AM,72.955,53.970,,,,
1961,07/25/13 12:00:00 PM,75.985,48.542,,,,
1962,07/25/13 12:30:00 PM,78.910,44.586,,,,
1963,07/25/13 01:00:00 PM,78.865,46.494,,,,
1964,07/25/13 01:30:00 PM,78.865,47.526,,,,
1965,07/25/13 02:00:00 PM,79.347,46.300,,,,
1966,07/25/13 02:30:00 PM,80.580,44.304,,,,
1967,07/25/13 03:00:00 PM,80.668,43.983,,,,
1968,07/25/13 03:30:00 PM,81.333,42.651,,,,
1969,07/25/13 04:00:00 PM,81.952,42.296,,,,
1970,07/25/13 04:30:00 PM,80.227,43.302,,,,
1971,07/25/13 05:00:00 PM,80.096,43.032,,,,
1972,07/25/13 05:30:00 PM,79.831,42.885,,,,
1973,07/25/13 06:00:00 PM,78.251,45.126,,,,
1974,07/25/13 06:30:00 PM,76.203,48.142,,,,
1975,07/25/13 07:00:00 PM,74.338,49.825,,,,
1976,07/25/13 07:30:00 PM,71.274,54.087,,,,
1977,07/25/13 08:00:00 PM,69.300,56.743,,,,
1978,07/25/13 08:30:00 PM,66.000,62.227,,,,
1979,07/25/13 09:00:00 PM,64.760,63.338,,,,
1980,07/25/13 09:30:00 PM,64.117,64.645,,,,
1981,07/25/13 10:00:00 PM,62.062,69.079,,,,
1982,07/25/13 10:30:00 PM,60.561,72.180,,,,
1983,07/25/13 11:00:00 PM,58.842,75.679,,,,
1984,07/25/13 11:30:00 PM,58.325,76.770,,,,
1985,07/26/13 12:00:00 AM,56.901,80.346,,,,
1986,07/26/13 12:30:00 AM,55.602,82.942,,,,
1987,07/26/13 01:00:00 AM,54.604,81.895,,,,
1988,07/26/13 01:30:00 AM,53.078,86.771,,,,
1989,07/26/13 02:00:00 AM,52.817,89.996,,,,
1990,07/26/13 02:30:00 AM,52.641,91.013,,,,
1991,07/26/13 03:00:00 AM,52.554,91.415,,,,
1992,07/26/13 03:30:00 AM,51.193,89.563,,,,
1993,07/26/13 04:00:00 AM,49.692,92.553,,,,
1994,07/26/13 04:30:00 AM,49.737,95.808,,,,
1995,07/26/13 05:00:00 AM,49.516,96.629,,,,
1996,07/26/13 05:30:00 AM,49.338,98.199,,,,
1997,07/26/13 06:00:00 AM,49.161,98.767,,,,
1998,07/26/13 06:30:00 AM,49.294,99.332,,,,
1999,07/26/13 07:00:00 AM,49.471,99.310,,,,
2000,07/26/13 07:30:00 AM,49.516,99.070,,,,
2001,07/26/13 08:00:00 AM,50.223,99.229,,,,
2002,07/26/13 08:30:00 AM,51.237,99.362,,,,
2003,07/26/13 09:00:00 AM,51.940,98.399,,,,
2004,07/26/13 09:30:00 AM,53.865,94.641,,,,
2005,07/26/13 10:00:00 AM,56.469,89.448,,,,
2006,07/26/13 10:30:00 AM,60.089,79.264,,,,
2007,07/26/13 11:00:00 AM,63.347,71.732,,,,
2008,07/26/13 11:30:00 AM,66.558,66.333,,,,
2009,07/26/13 12:00:00 PM,69.771,60.088,,,,
2010,07/26/13 12:30:00 PM,71.920,55.568,,,,
2011,07/26/13 01:00:00 PM,73.515,54.358,,,,
2012,07/26/13 01:30:00 PM,75.376,52.401,,,,
2013,07/26/13 02:00:00 PM,76.899,51.156,,,,
2014,07/26/13 02:30:00 PM,78.559,49.014,,,,
2015,07/26/13 03:00:00 PM,79.700,47.809,,,,
2016,07/26/13 03:30:00 PM,79.743,47.490,,,,
2017,07/26/13 04:00:00 PM,79.041,48.406,,,,
2018,07/26/13 04:30:00 PM,78.865,47.944,,,,
2019,07/26/13 05:00:00 PM,77.509,49.258,,,,
2020,07/26/13 05:30:00 PM,76.071,50.904,,,,
2021,07/26/13 06:00:00 PM,74.597,51.963,,,,
2022,07/26/13 06:30:00 PM,72.696,54.075,,,,
2023,07/26/13 07:00:00 PM,70.372,57.724,,,,
2024,07/26/13 07:30:00 PM,67.714,61.872,,,,
2025,07/26/13 08:00:00 PM,65.188,65.756,,,,
2026,07/26/13 08:30:00 PM,62.406,71.314,,,,
2027,07/26/13 09:00:00 PM,60.260,73.944,,,,
2028,07/26/13 09:30:00 PM,58.626,78.284,,,,
2029,07/26/13 10:00:00 PM,57.117,81.360,,,,
2030,07/26/13 10:30:00 PM,57.420,81.808,,,,
2031,07/26/13 11:00:00 PM,56.599,82.197,,,,
2032,07/26/13 11:30:00 PM,54.343,84.052,,,,
2033,07/27/13 12:00:00 AM,52.378,86.280,,,,
2034,07/27/13 12:30:00 AM,50.974,90.416,,,,
2035,07/27/13 01:00:00 AM,50.533,95.169,,,,
2036,07/27/13 01:30:00 AM,50.886,95.677,,,,
2037,07/27/13 02:00:00 AM,50.621,96.343,,,,
2038,07/27/13 02:30:00 AM,50.223,97.412,,,,
2039,07/27/13 03:00:00 AM,50.223,98.236,,,,
2040,07/27/13 03:30:00 AM,50.180,98.627,,,,
2041,07/27/13 04:00:00 AM,49.914,99.280,,,,
2042,07/27/13 04:30:00 AM,49.737,99.352,,,,
2043,07/27/13 05:00:00 AM,49.471,99.409,,,,
2044,07/27/13 05:30:00 AM,49.338,99.685,,,,
2045,07/27/13 06:00:00 AM,49.338,100.000,,,,
2046,07/27/13 06:30:00 AM,49.604,100.000,,,,
2047,07/27/13 07:00:00 AM,49.914,100.000,,,,
2048,07/27/13 07:30:00 AM,50.268,100.000,,,,
2049,07/27/13 08:00:00 AM,50.311,100.000,,,,
2050,07/27/13 08:30:00 AM,50.576,100.000,,,,
2051,07/27/13 09:00:00 AM,51.370,100.000,,,,
2052,07/27/13 09:30:00 AM,52.115,100.000,,,,
2053,07/27/13 10:00:00 AM,52.817,100.000,,,,
2054,07/27/13 10:30:00 AM,54.909,95.969,,,,
2055,07/27/13 11:00:00 AM,58.541,82.876,,,,
2056,07/27/13 11:30:00 AM,63.219,73.385,,,,
2057,07/27/13 12:00:00 PM,67.028,65.311,,,,
2058,07/27/13 12:30:00 PM,69.557,59.917,,,,
2059,07/27/13 01:00:00 PM,70.587,59.061,,,,
2060,07/27/13 01:30:00 PM,71.490,59.323,,,,
2061,07/27/13 02:00:00 PM,71.661,58.080,,,,
2062,07/27/13 02:30:00 PM,73.256,56.298,,,,
2063,07/27/13 03:00:00 PM,75.551,52.162,,,,
2064,07/27/13 03:30:00 PM,75.810,52.561,,,,
2065,07/27/13 04:00:00 PM,77.247,49.016,,,,
2066,07/27/13 04:30:00 PM,76.725,50.190,,,,
2067,07/27/13 05:00:00 PM,76.464,50.139,,,,
2068,07/27/13 05:30:00 PM,75.463,51.144,,,,
2069,07/27/13 06:00:00 PM,72.955,54.439,,,,
2070,07/27/13 06:30:00 PM,69.771,59.082,,,,
2071,07/27/13 07:00:00 PM,67.627,62.557,,,,
2072,07/27/13 07:30:00 PM,66.729,64.180,,,,
2073,07/27/13 08:00:00 PM,64.375,68.411,,,,
2074,07/27/13 08:30:00 PM,62.148,71.661,,,,
2075,07/27/13 09:00:00 PM,59.616,75.626,,,,
2076,07/27/13 09:30:00 PM,58.066,80.350,,,,
2077,07/27/13 10:00:00 PM,56.556,82.219,,,,
2078,07/27/13 10:30:00 PM,54.126,84.963,,,,
2079,07/27/13 11:00:00 PM,53.209,88.951,,,,
2080,07/27/13 11:30:00 PM,51.764,91.045,,,,
2081,07/28/13 12:00:00 AM,50.797,93.121,,,,
2082,07/28/13 12:30:00 AM,50.621,95.334,,,,
2083,07/28/13 01:00:00 AM,50.135,96.346,,,,
2084,07/28/13 01:30:00 AM,49.914,97.790,,,,
2085,07/28/13 02:00:00 AM,50.002,98.550,,,,
2086,07/28/13 02:30:00 AM,49.825,98.473,,,,
2087,07/28/13 03:00:00 AM,49.561,99.027,,,,
2088,07/28/13 03:30:00 AM,49.383,99.371,,,,
2089,07/28/13 04:00:00 AM,48.672,99.630,,,,
2090,07/28/13 04:30:00 AM,48.628,99.795,,,,
2091,07/28/13 05:00:00 AM,48.538,100.000,,,,
2092,07/28/13 05:30:00 AM,48.493,100.000,,,,
2093,07/28/13 06:00:00 AM,48.493,100.000,,,,
2094,07/28/13 06:30:00 AM,48.315,100.000,,,,
2095,07/28/13 07:00:00 AM,48.717,100.000,,,,
2096,07/28/13 07:30:00 AM,49.073,100.000,,,,
2097,07/28/13 08:00:00 AM,49.561,100.000,,,,
2098,07/28/13 08:30:00 AM,49.692,100.000,,,,
2099,07/28/13 09:00:00 AM,50.445,100.000,,,,
2100,07/28/13 09:30:00 AM,51.017,100.000,,,,
2101,07/28/13 10:00:00 AM,52.029,100.000,,,,
2102,07/28/13 10:30:00 AM,53.341,99.513,,,,
2103,07/28/13 11:00:00 AM,55.647,95.925,,,,
2104,07/28/13 11:30:00 AM,59.659,83.480,,,,
2105,07/28/13 12:00:00 PM,64.332,71.287,,,,
2106,07/28/13 12:30:00 PM,67.543,64.317,,,,
2107,07/28/13 01:00:00 PM,68.913,63.217,,,,
2108,07/28/13 01:30:00 PM,70.115,61.364,,,,
2109,07/28/13 02:00:00 PM,71.274,60.526,,,,
2110,07/28/13 02:30:00 PM,72.394,58.542,,,,
2111,07/28/13 03:00:00 PM,74.770,52.921,,,,
2112,07/28/13 03:30:00 PM,73.904,54.045,,,,
2113,07/28/13 04:00:00 PM,72.653,55.162,,,,
2114,07/28/13 04:30:00 PM,71.533,56.125,,,,
2115,07/28/13 05:00:00 PM,70.716,56.552,,,,
2116,07/28/13 05:30:00 PM,69.170,58.419,,,,
2117,07/28/13 06:00:00 PM,67.028,60.935,,,,
2118,07/28/13 06:30:00 PM,64.931,64.486,,,,
2119,07/28/13 07:00:00 PM,63.347,67.019,,,,
2120,07/28/13 07:30:00 PM,60.046,73.152,,,,
2121,07/28/13 08:00:00 PM,57.420,77.586,,,,
2122,07/28/13 08:30:00 PM,54.691,82.801,,,,
2123,07/28/13 09:00:00 PM,52.597,86.495,,,,
2124,07/28/13 09:30:00 PM,51.589,90.138,,,,
2125,07/28/13 10:00:00 PM,50.752,91.832,,,,
2126,07/28/13 10:30:00 PM,50.356,93.823,,,,
2127,07/28/13 11:00:00 PM,50.400,95.175,,,,
2128,07/28/13 11:30:00 PM,50.180,95.824,,,,
2129,07/29/13 12:00:00 AM,50.180,97.130,,,,
